Time;Realized_demand;Realized_renewable;Realized_residual_demand;Forecasted_residual_demand;(Forecasted_RD-Realized_RD)/Realized_RD
08.03.2020 06:00;5400;3039;2361;2466.491858;0.044681007
08.03.2020 07:00;5453;3171.5;2281.5;2259.847048;-0.009490665
08.03.2020 08:00;5631;3305;2326;2144.082033;-0.078210648
08.03.2020 09:00;5977;3411;2566;2629.847194;0.024881993
08.03.2020 10:00;6243;3429;2814;3081.661334;0.095117745
08.03.2020 11:00;6274;3520.5;2753.5;2909.153196;0.056529216
08.03.2020 12:00;6333;3579.25;2753.75;2489.306743;-0.096030234
08.03.2020 13:00;6546;3499.5;3046.5;2946.178295;-0.032930151
08.03.2020 14:00;6538;3387.5;3150.5;2595.460748;-0.176174973
08.03.2020 15:00;6587;3154;3433;3225.800447;-0.060355244
08.03.2020 16:00;6797;2685;4112;4087.828607;-0.005878257
08.03.2020 17:00;7705;2197.5;5507.5;6203.34539;0.126345055
08.03.2020 18:00;8293;1944.75;6348.25;6763.318341;0.065383112
08.03.2020 19:00;8504;1868.5;6635.5;7095.882907;0.069381796
08.03.2020 20:00;8151;1817;6334;6879.100955;0.086059513
08.03.2020 21:00;7825;1783.5;6041.5;6727.881418;0.113611093
08.03.2020 22:00;7675;1724.25;5950.75;6303.415605;0.05926406
08.03.2020 23:00;7299;1713.25;5585.75;5324.892967;-0.046700449
09.03.2020 00:00;6925;1739.75;5185.25;5172.508223;-0.002457312
09.03.2020 01:00;6589;1669.25;4919.75;4881.869593;-0.007699661
09.03.2020 02:00;6412;1652.25;4759.75;4182.484669;-0.121280599
09.03.2020 03:00;6248;1599.25;4648.75;4504.792652;-0.030966894
09.03.2020 04:00;5975;1522;4453;4354.375268;-0.02214793
09.03.2020 05:00;6595;1486.25;5108.75;5664.286811;0.108742219
09.03.2020 06:00;7628;1400;6228;5902.014497;-0.052341924
09.03.2020 07:00;8852;1601.25;7250.75;7634.194327;0.052883402
09.03.2020 08:00;9101;2060;7041;5956.574675;-0.154015811
09.03.2020 09:00;9223;2599.5;6623.5;6568.71827;-0.008270813
09.03.2020 10:00;9208;3098;6110;5830.566024;-0.045733875
09.03.2020 11:00;9317;3420;5897;5758.635086;-0.023463611
09.03.2020 12:00;9441;3475.25;5965.75;6348.740459;0.064198208
09.03.2020 13:00;9517;3333;6184;5164.754666;-0.16481975
09.03.2020 14:00;9363;3137.25;6225.75;6157.882769;-0.010901053
09.03.2020 15:00;9305;2889.75;6415.25;5752.794868;-0.103262559
09.03.2020 16:00;9214;2373.25;6840.75;5949.455336;-0.130291951
09.03.2020 17:00;9396;1795.75;7600.25;6431.27638;-0.153807259
09.03.2020 18:00;9650;1619.5;8030.5;8202.044104;0.021361572
09.03.2020 19:00;9520;1857.75;7662.25;7947.590274;0.03723975
09.03.2020 20:00;9062;2144;6918;6308.227003;-0.08814296
09.03.2020 21:00;8198;2375;5823;6047.818926;0.03860878
09.03.2020 22:00;7784;2546.5;5237.5;5500.774795;0.050267264
09.03.2020 23:00;7364;2686;4678;3590.443202;-0.232483283
10.03.2020 00:00;6990;2942.25;4047.75;3927.934422;-0.029600538
10.03.2020 01:00;6830;3146;3684;3435.406642;-0.067479196
10.03.2020 02:00;6653;3311.75;3341.25;2929.318801;-0.123286554
10.03.2020 03:00;6566;3335.5;3230.5;3236.472574;0.001848808
10.03.2020 04:00;6570;3179.25;3390.75;3267.379148;-0.036384532
10.03.2020 05:00;7067;2976;4091;4534.755299;0.108471107
10.03.2020 06:00;8056;2804;5252;5041.246195;-0.040128295
10.03.2020 07:00;9126;2767.75;6358.25;6095.965492;-0.041251053
10.03.2020 08:00;9685;2787.25;6897.75;5985.5183;-0.132250618
10.03.2020 09:00;9564;2852;6712;6349.421834;-0.054019393
10.03.2020 10:00;9186;2951.75;6234.25;6986.352152;0.120640358
10.03.2020 11:00;8733;3093.25;5639.75;4679.75863;-0.170218781
10.03.2020 12:00;8563;3261.25;5301.75;5241.562196;-0.011352441
10.03.2020 13:00;8399;3401.25;4997.75;5579.356974;0.116373763
10.03.2020 14:00;8376;3524.5;4851.5;4605.670779;-0.050670766
10.03.2020 15:00;8675;3588.25;5086.75;5044.27376;-0.008350369
10.03.2020 16:00;9077;3625.25;5451.75;5577.162319;0.023004048
10.03.2020 17:00;9340;3638;5702;6363.647034;0.116037712
10.03.2020 18:00;9553;3651.25;5901.75;6154.444132;0.042816814
10.03.2020 19:00;9461;3622.5;5838.5;6115.259981;0.047402583
10.03.2020 20:00;9117;3539.75;5577.25;5936.019774;0.064327361
10.03.2020 21:00;8472;3329.25;5142.75;4205.562821;-0.182234637
10.03.2020 22:00;7900;3074.5;4825.5;4649.944039;-0.036380885
10.03.2020 23:00;7364;2815.75;4548.25;4707.790903;0.035077426
11.03.2020 00:00;8024;2778.5;5245.5;5357.673491;0.021384709
11.03.2020 01:00;7879;2414.5;5464.5;4978.536485;-0.088931012
11.03.2020 02:00;7721;2024.75;5696.25;6312.820154;0.108241414
11.03.2020 03:00;7775;1709.75;6065.25;6942.512573;0.144637496
11.03.2020 04:00;7944;1484.25;6459.75;6243.159104;-0.0335293
11.03.2020 05:00;8420;1243.5;7176.5;6296.811534;-0.122579038
11.03.2020 06:00;9657;1095.75;8561.25;8356.431194;-0.023923937
11.03.2020 07:00;10425;1168.5;9256.5;9974.916839;0.077612147
11.03.2020 08:00;10773;1399.25;9373.75;9733.007677;0.038325929
11.03.2020 09:00;10754;1913.5;8840.5;7451.289517;-0.157141619
11.03.2020 10:00;10705;2630;8075;8146.882423;0.008901848
11.03.2020 11:00;10792;3205.75;7586.25;7302.009075;-0.037467909
11.03.2020 12:00;10525;3595.5;6929.5;7293.339994;0.052505952
11.03.2020 13:00;10391;3776.25;6614.75;7424.350268;0.122393177
11.03.2020 14:00;10246;3815.75;6430.25;6414.714876;-0.002415944
11.03.2020 15:00;10271;3609;6662;7025.407623;0.054549328
11.03.2020 16:00;10217;3140;7077;6477.637087;-0.084691665
11.03.2020 17:00;10579;2800.25;7778.75;8051.473566;0.035060076
11.03.2020 18:00;11111;2736.75;8374.25;8856.387018;0.057573755
11.03.2020 19:00;11054;2828;8226;8434.671352;0.025367293
11.03.2020 20:00;10933;2936.25;7996.75;6705.01275;-0.161532779
11.03.2020 21:00;10632;3029;7603;8253.268586;0.085527895
11.03.2020 22:00;10191;3123.5;7067.5;7007.322888;-0.008514625
11.03.2020 23:00;9720;3249.75;6470.25;6265.999328;-0.031567663
12.03.2020 00:00;9189;3430;5759;5328.156851;-0.074812146
12.03.2020 01:00;9103;3588;5515;5646.90889;0.023918203
12.03.2020 02:00;8895;3687.75;5207.25;4942.660254;-0.0508118
12.03.2020 03:00;8733;3688.25;5044.75;5075.513007;0.006098024
12.03.2020 04:00;8765;3610;5155;5156.822643;0.000353568
12.03.2020 05:00;9215;3526;5689;4703.861909;-0.173165423
12.03.2020 06:00;10186;3566.5;6619.5;6187.437867;-0.065271113
12.03.2020 07:00;10983;4172.75;6810.25;5866.169117;-0.138626465
12.03.2020 08:00;11304;5219.25;6084.75;6012.233093;-0.011917812
12.03.2020 09:00;11442;6085.25;5356.75;5905.506028;0.102441971
12.03.2020 10:00;11463;6755;4708;4228.769036;-0.101790774
12.03.2020 11:00;11404;7033.5;4370.5;4235.634622;-0.030858112
12.03.2020 12:00;11377;6806.75;4570.25;4672.689302;0.022414376
12.03.2020 13:00;10979;6056;4923;5332.812683;0.083244502
12.03.2020 14:00;10956;5142.25;5813.75;6488.447193;0.116051979
12.03.2020 15:00;10937;4533.75;6403.25;4782.067398;-0.253181213
12.03.2020 16:00;11080;4044.75;7035.25;7030.166469;-0.00072258
12.03.2020 17:00;11407;3425.25;7981.75;9115.851643;0.142086841
12.03.2020 18:00;11754;3086.25;8667.75;9147.169329;0.055310701
12.03.2020 19:00;11622;3118.25;8503.75;6728.093238;-0.208808674
12.03.2020 20:00;11157;3241.25;7915.75;8325.644736;0.051782173
12.03.2020 21:00;10764;3345;7419;6226.011327;-0.160801816
12.03.2020 22:00;10168;3415.75;6752.25;5359.656054;-0.206241467
12.03.2020 23:00;9509;3434.75;6074.25;5194.215649;-0.144879508
13.03.2020 00:00;9206;3461;5745;6132.638216;0.067474015
13.03.2020 01:00;8658;3495.25;5162.75;5754.01034;0.114524302
13.03.2020 02:00;8380;3547.5;4832.5;4642.141325;-0.039391345
13.03.2020 03:00;8246;3594.25;4651.75;4829.030802;0.038110561
13.03.2020 04:00;8414;3580.75;4833.25;4853.633517;0.004217352
13.03.2020 05:00;8672;3523;5149;5269.047962;0.023314811
13.03.2020 06:00;9591;3485.5;6105.5;6602.656279;0.081427611
13.03.2020 07:00;10614;3502.25;7111.75;7653.082649;0.076118065
13.03.2020 08:00;11039;3582.5;7456.5;8053.32128;0.080040405
13.03.2020 09:00;10800;3729.25;7070.75;6650.751692;-0.0593994
13.03.2020 10:00;10694;3988;6706;6705.918187;-1.22E-05
13.03.2020 11:00;10584;4163.75;6420.25;6862.052153;0.068813855
13.03.2020 12:00;10258;4050.5;6207.5;5857.375292;-0.056403497
13.03.2020 13:00;10061;3620.5;6440.5;6556.41409;0.017997685
13.03.2020 14:00;9965;2971.75;6993.25;6381.721652;-0.087445515
13.03.2020 15:00;9937;2289.5;7647.5;8341.619403;0.090764224
13.03.2020 16:00;10401;1536.75;8864.25;8483.854291;-0.042913468
13.03.2020 17:00;11074;825.5;10248.5;11154.30743;0.088384391
13.03.2020 18:00;11561;443;11118;11767.23882;0.058395289
13.03.2020 19:00;11437;318;11119;12481.36239;0.122525622
13.03.2020 20:00;10586;276.5;10309.5;11098.07445;0.076490077
13.03.2020 21:00;9749;245.75;9503.25;8631.613022;-0.091719883
13.03.2020 22:00;8948;232.25;8715.75;8321.49569;-0.045234697
13.03.2020 23:00;8245;237.5;8007.5;6851.194587;-0.144402799
14.03.2020 00:00;6734;283.5;6450.5;6514.648462;0.009944727
14.03.2020 01:00;6475;324;6151;5660.792438;-0.079695588
14.03.2020 02:00;6300;388.5;5911.5;6256.357325;0.058336687
14.03.2020 03:00;6149;453.75;5695.25;5576.296451;-0.020886449
14.03.2020 04:00;6033;529.75;5503.25;5678.982288;0.031932456
14.03.2020 05:00;5945;625.25;5319.75;5110.400373;-0.039353283
14.03.2020 06:00;6110;813;5297;4733.800681;-0.106324206
14.03.2020 07:00;6422;1270;5152;5034.050756;-0.022893875
14.03.2020 08:00;6785;1892;4893;5115.008347;0.045372644
14.03.2020 09:00;6933;2614.75;4318.25;3966.554158;-0.081444067
14.03.2020 10:00;6894;3318;3576;3006.547037;-0.159242999
14.03.2020 11:00;6922;3676.75;3245.25;3509.183937;0.081329308
14.03.2020 12:00;6968;3568;3400;3268.154905;-0.038777969
14.03.2020 13:00;6969;3270;3699;4077.788516;0.102402951
14.03.2020 14:00;7015;3028;3987;3172.135596;-0.204380337
14.03.2020 15:00;6829;2703;4126;4266.086521;0.033952138
14.03.2020 16:00;7161;2230.5;4930.5;4989.851471;0.012037617
14.03.2020 17:00;7681;1879.75;5801.25;4998.675976;-0.138345016
14.03.2020 18:00;8088;1875.25;6212.75;6599.647229;0.062274714
14.03.2020 19:00;8223;2044.75;6178.25;6495.623898;0.051369546
14.03.2020 20:00;7835;2215.5;5619.5;5352.533424;-0.047507176
14.03.2020 21:00;7222;2306.75;4915.25;5088.185384;0.035183436
14.03.2020 22:00;6906;2311.25;4594.75;3308.417707;-0.279956971
14.03.2020 23:00;6413;2322.25;4090.75;3537.457482;-0.135254542
15.03.2020 00:00;6111;2288;3823;3887.780785;0.016945013
15.03.2020 01:00;5754;2277;3477;3859.500253;0.110008701
15.03.2020 02:00;5715;2266.5;3448.5;3694.361359;0.07129516
15.03.2020 03:00;5496;2282.5;3213.5;2911.49741;-0.093979334
15.03.2020 04:00;5470;2299.5;3170.5;2415.130193;-0.238249427
15.03.2020 05:00;5398;2288.25;3109.75;2313.266886;-0.256124484
15.03.2020 06:00;5599;2342.25;3256.75;3525.257102;0.082446335
15.03.2020 07:00;5621;2596.25;3024.75;3183.480054;0.052477082
15.03.2020 08:00;5824;2946.25;2877.75;2786.200692;-0.031812808
15.03.2020 09:00;6140;3364;2776;2361.716792;-0.149237467
15.03.2020 10:00;6261;3660.75;2600.25;2527.462335;-0.027992564
15.03.2020 11:00;6311;3714.25;2596.75;2674.757263;0.030040344
15.03.2020 12:00;6349;3589.75;2759.25;2944.876993;0.067274438
15.03.2020 13:00;6386;3263.5;3122.5;3504.252363;0.122258563
15.03.2020 14:00;6233;2933.25;3299.75;3493.363336;0.058675153
15.03.2020 15:00;6206;2609.75;3596.25;3628.063924;0.008846416
15.03.2020 16:00;6521;2394.5;4126.5;4274.987889;0.035983979
15.03.2020 17:00;7429;2280.5;5148.5;3864.805373;-0.249333714
15.03.2020 18:00;8039;2184.75;5854.25;5670.146576;-0.031447824
15.03.2020 19:00;8395;2129;6266;6203.335983;-0.010000641
15.03.2020 20:00;8025;2078.25;5946.75;6722.49438;0.13044846
15.03.2020 21:00;7750;2012.75;5737.25;5920.789177;0.031990793
15.03.2020 22:00;7712;1744.75;5967.25;6393.606295;0.071449377
15.03.2020 23:00;7457;1429;6028;6114.353535;0.014325404
16.03.2020 00:00;7235;1138.5;6096.5;5227.375413;-0.142561238
16.03.2020 01:00;6964;800.5;6163.5;5565.344042;-0.097048099
16.03.2020 02:00;6826;600.25;6225.75;6100.646343;-0.020094552
16.03.2020 03:00;6720;466.75;6253.25;6478.279398;0.035985991
16.03.2020 04:00;6354;376.25;5977.75;5397.537725;-0.097061984
16.03.2020 05:00;6981;288.5;6692.5;4841.23449;-0.276617932
16.03.2020 06:00;8056;395.5;7660.5;8223.002609;0.073428968
16.03.2020 07:00;8762;867.25;7894.75;7859.303536;-0.004489878
16.03.2020 08:00;8892;1433.25;7458.75;7565.972962;0.01437546
16.03.2020 09:00;8866;1936;6930;6259.988189;-0.096682801
16.03.2020 10:00;8972;2345.25;6626.75;6177.143024;-0.067847282
16.03.2020 11:00;9181;2624.25;6556.75;6418.046727;-0.021154272
16.03.2020 12:00;9270;2669;6601;6243.897643;-0.054098221
16.03.2020 13:00;9379;2470.75;6908.25;5870.083413;-0.150279244
16.03.2020 14:00;9326;2074;7252;7510.563569;0.035654105
16.03.2020 15:00;9272;1539.25;7732.75;7954.107145;0.028625928
16.03.2020 16:00;9093;942;8151;8525.909117;0.045995475
16.03.2020 17:00;9246;452.25;8793.75;8192.809959;-0.068337176
16.03.2020 18:00;9503;207.5;9295.5;10205.50485;0.097897354
16.03.2020 19:00;9441;127.75;9313.25;10252.21187;0.10082
16.03.2020 20:00;8979;160.75;8818.25;8102.332155;-0.081185932
16.03.2020 21:00;8340;213.25;8126.75;6582.721405;-0.189993367
16.03.2020 22:00;7998;278.5;7719.5;6262.323565;-0.18876565
16.03.2020 23:00;7441;390.25;7050.75;7808.302837;0.107442873
17.03.2020 00:00;6973;751;6222;7096.553307;0.14055823
17.03.2020 01:00;6704;877.5;5826.5;6244.631687;0.071763784
17.03.2020 02:00;6591;1064.5;5526.5;4027.838453;-0.271177336
17.03.2020 03:00;6462;1211.25;5250.75;4504.598939;-0.142103711
17.03.2020 04:00;6465;1333.25;5131.75;5265.96251;0.026153361
17.03.2020 05:00;6884;1448.5;5435.5;5348.893211;-0.015933546
17.03.2020 06:00;7791;1786.75;6004.25;4774.993095;-0.204731133
17.03.2020 07:00;8800;2548;6252;6099.642111;-0.024369464
17.03.2020 08:00;9285;3350.5;5934.5;5226.571198;-0.119290387
17.03.2020 09:00;9134;4004.5;5129.5;4937.191039;-0.037490781
17.03.2020 10:00;8747;4327;4420;3854.603492;-0.127917762
17.03.2020 11:00;8488;4348.5;4139.5;3741.263575;-0.096203992
17.03.2020 12:00;8402;4171.5;4230.5;4652.621934;0.099780625
17.03.2020 13:00;8464;3832.25;4631.75;5218.975196;0.126782576
17.03.2020 14:00;8529;3427.5;5101.5;4249.790571;-0.166952745
17.03.2020 15:00;8711;2892.25;5818.75;6061.555778;0.041728168
17.03.2020 16:00;8797;2287.5;6509.5;5022.78848;-0.228391047
17.03.2020 17:00;8900;1840;7060;7749.093171;0.097605265
17.03.2020 18:00;9060;1660.25;7399.75;8219.480297;0.110778107
17.03.2020 19:00;9038;1696.5;7341.5;6599.341488;-0.101090855
17.03.2020 20:00;8749;1828.25;6920.75;7486.749213;0.08178293
17.03.2020 21:00;8301;1971.5;6329.5;6949.132928;0.097896031
17.03.2020 22:00;7669;2084;5585;5597.343431;0.002210104
17.03.2020 23:00;7048;2171.75;4876.25;4709.961322;-0.034101754
18.03.2020 00:00;7667;2319.75;5347.25;5278.506412;-0.012855877
18.03.2020 01:00;7646;2343.5;5302.5;5693.560844;0.073750277
18.03.2020 02:00;7598;2348.5;5249.5;5343.197874;0.017848914
18.03.2020 03:00;7457;2333.75;5123.25;5043.139405;-0.015636675
18.03.2020 04:00;7609;2330.75;5278.25;4792.018217;-0.092119885
18.03.2020 05:00;8066;2301.25;5764.75;5952.436234;0.032557567
18.03.2020 06:00;8861;2357.5;6503.5;6787.96387;0.04374012
18.03.2020 07:00;9524;2540.5;6983.5;5205.074215;-0.254661099
18.03.2020 08:00;9948;2697.25;7250.75;5420.049955;-0.252484232
18.03.2020 09:00;9930;2833.75;7096.25;6862.5425;-0.032933944
18.03.2020 10:00;9881;2989.75;6891.25;7581.227124;0.100123653
18.03.2020 11:00;9919;3094.5;6824.5;6094.653315;-0.106945078
18.03.2020 12:00;9852;3100.75;6751.25;6473.207283;-0.041183887
18.03.2020 13:00;9893;2923.5;6969.5;7845.536188;0.125695701
18.03.2020 14:00;10012;2670.5;7341.5;8106.072324;0.104143884
18.03.2020 15:00;9983;2386.75;7596.25;6734.729746;-0.113413889
18.03.2020 16:00;9982;2081.75;7900.25;7749.456435;-0.019087189
18.03.2020 17:00;10398;1776.25;8621.75;9030.955792;0.047462034
18.03.2020 18:00;10819;1543.5;9275.5;8909.047748;-0.039507547
18.03.2020 19:00;10837;1355.25;9481.75;10257.11923;0.081774908
18.03.2020 20:00;10526;1165.5;9360.5;10198.77642;0.089554663
18.03.2020 21:00;10065;1009;9056;8607.096842;-0.049569695
18.03.2020 22:00;9507;864.5;8642.5;9369.920237;0.084167803
18.03.2020 23:00;9103;695.25;8407.75;6806.87894;-0.190404218
19.03.2020 00:00;8666;402.5;8263.5;8695.945796;0.052332038
19.03.2020 01:00;8503;312.75;8190.25;8519.321444;0.040178437
19.03.2020 02:00;8273;267.75;8005.25;6539.555713;-0.183091632
19.03.2020 03:00;8260;234;8026;8177.981516;0.018936147
19.03.2020 04:00;8257;201.25;8055.75;7190.378682;-0.107422812
19.03.2020 05:00;8640;188.25;8451.75;9131.820841;0.080465092
19.03.2020 06:00;9348;211;9137;9608.27682;0.051578945
19.03.2020 07:00;9954;283.5;9670.5;7597.435408;-0.214369949
19.03.2020 08:00;9930;400.25;9529.75;8986.639884;-0.056991014
19.03.2020 09:00;9786;562.25;9223.75;8920.150038;-0.032915025
19.03.2020 10:00;9456;760.25;8695.75;9230.864646;0.061537492
19.03.2020 11:00;9480;924.25;8555.75;6732.896462;-0.213055961
19.03.2020 12:00;9420;989.5;8430.5;7266.192334;-0.138106597
19.03.2020 13:00;9591;957.25;8633.75;9034.433315;0.046408955
19.03.2020 14:00;9683;850.5;8832.5;7663.155971;-0.132391059
19.03.2020 15:00;9923;715.75;9207.25;8828.195942;-0.041169085
19.03.2020 16:00;10016;603.75;9412.25;7708.611723;-0.181002234
19.03.2020 17:00;10480;544.25;9935.75;10614.80431;0.068344545
19.03.2020 18:00;11079;564.25;10514.75;10730.40118;0.020509397
19.03.2020 19:00;11265;609;10656;11232.7472;0.054124174
19.03.2020 20:00;11072;631.25;10440.75;8341.975493;-0.2010176
19.03.2020 21:00;10694;659.75;10034.25;10316.80744;0.028159298
19.03.2020 22:00;10380;687.25;9692.75;9711.170596;0.001900451
19.03.2020 23:00;9700;643.25;9056.75;9348.390446;0.032201446
20.03.2020 00:00;9437;1056;8381;9586.820348;0.143875474
20.03.2020 01:00;8856;1190.75;7665.25;7609.522996;-0.007270083
20.03.2020 02:00;8660;1309;7351;7060.335829;-0.039540766
20.03.2020 03:00;8453;1428.5;7024.5;5557.172973;-0.208887042
20.03.2020 04:00;8586;1561.25;7024.75;7001.131456;-0.00336219
20.03.2020 05:00;8948;1652.75;7295.25;7892.299731;0.081840887
20.03.2020 06:00;9970;1673;8297;8924.245683;0.075599094
20.03.2020 07:00;10768;1731.25;9036.75;8983.305784;-0.005914097
20.03.2020 08:00;11200;1850;9350;8391.488976;-0.102514548
20.03.2020 09:00;11263;1972.75;9290.25;8763.656148;-0.05668242
20.03.2020 10:00;11101;2098.25;9002.75;9335.919658;0.037007543
20.03.2020 11:00;10601;2134;8467;7505.158308;-0.113598877
20.03.2020 12:00;10170;2154.5;8015.5;7798.247415;-0.027104059
20.03.2020 13:00;9938;2143;7795;8563.430484;0.098579921
20.03.2020 14:00;10099;2169.75;7929.25;6368.308066;-0.196858711
20.03.2020 15:00;10337;2144.5;8192.5;6335.040544;-0.226726818
20.03.2020 16:00;10594;2000.5;8593.5;7112.236025;-0.172370277
20.03.2020 17:00;11307;1830.25;9476.75;10069.64198;0.062562796
20.03.2020 18:00;11825;1760.5;10064.5;11230.53941;0.115856666
20.03.2020 19:00;11721;1816.25;9904.75;11109.77134;0.121660955
20.03.2020 20:00;10768;1914.5;8853.5;8363.453799;-0.055350562
20.03.2020 21:00;10278;1913.75;8364.25;9372.245792;0.120512394
20.03.2020 22:00;9597;1964.75;7632.25;8343.698297;0.093216063
20.03.2020 23:00;8970;2056.5;6913.5;6552.15793;-0.052266156
21.03.2020 00:00;7368;2078;5290;4852.867045;-0.082633829
21.03.2020 01:00;7140;2187.75;4952.25;4958.613869;0.001285046
21.03.2020 02:00;6872;2286;4586;4719.845432;0.029185659
21.03.2020 03:00;6643;2346.5;4296.5;4377.180652;0.018778227
21.03.2020 04:00;6588;2363.25;4224.75;3801.379467;-0.100211973
21.03.2020 05:00;6514;2351.75;4162.25;4020.342328;-0.034093981
21.03.2020 06:00;6643;2663.5;3979.5;3909.71936;-0.017535027
21.03.2020 07:00;6854;3582;3272;2417.736964;-0.261082835
21.03.2020 08:00;6887;4519.5;2367.5;2453.251979;0.036220477
21.03.2020 09:00;6882;5204.25;1677.75;1690.719328;0.007730191
21.03.2020 10:00;6673;5734.5;938.5;985.322436;0.049890715
21.03.2020 11:00;6567;6115.5;451.5;439.8688873;-0.025761047
21.03.2020 12:00;6648;6199;449;386.2542144;-0.139745625
21.03.2020 13:00;6814;5903.75;910.25;977.5939096;0.073983971
21.03.2020 14:00;6863;5344;1519;1568.711839;0.032726688
21.03.2020 15:00;6671;4588.75;2082.25;2223.752414;0.067956496
21.03.2020 16:00;7063;3730.75;3332.25;3458.842001;0.037989947
21.03.2020 17:00;7753;2947.25;4805.75;4927.260318;0.025284361
21.03.2020 18:00;8350;2560.5;5789.5;5354.132032;-0.07519958
21.03.2020 19:00;8451;2517.25;5933.75;5307.847298;-0.105481812
21.03.2020 20:00;8045;2576;5469;5732.826496;0.048240354
21.03.2020 21:00;7488;2577.75;4910.25;4369.639454;-0.110098375
21.03.2020 22:00;7027;2517.75;4509.25;4871.444359;0.080322528
21.03.2020 23:00;6499;2443.25;4055.75;4226.481902;0.042096259
22.03.2020 00:00;5880;2329.25;3550.75;3632.685989;0.023075685
22.03.2020 01:00;5547;2302.5;3244.5;2717.289116;-0.162493723
22.03.2020 02:00;5424;2268.5;3155.5;3087.570327;-0.021527388
22.03.2020 03:00;5291;2233;3058;3218.923434;0.052623752
22.03.2020 04:00;5254;2234.5;3019.5;3255.229312;0.078068989
22.03.2020 05:00;5219;2229.5;2989.5;3022.695456;0.011104016
22.03.2020 06:00;5224;2559.5;2664.5;2384.414038;-0.105117644
22.03.2020 07:00;5214;3539;1675;1336.994645;-0.201794242
22.03.2020 08:00;5297;4578.25;718.75;739.8579812;0.029367626
22.03.2020 09:00;5644;5412.5;231.5;248.0942163;0.07168128
22.03.2020 10:00;5863;6024.75;-161.75;-163.782085;0.012563122
22.03.2020 11:00;5995;6351.5;-356.5;-359.7647008;0.009157646
22.03.2020 12:00;6174;6427.75;-253.75;-276.1858741;0.088417238
22.03.2020 13:00;6116;6166.25;-50.25;-46.40167681;-0.076583546
22.03.2020 14:00;5901;5590.75;310.25;289.688054;-0.06627541
22.03.2020 15:00;5872;4822;1050;915.3009065;-0.128284851
22.03.2020 16:00;6215;3838.25;2376.75;2506.228512;0.054477127
22.03.2020 17:00;6815;2853.5;3961.5;3125.387644;-0.211059537
22.03.2020 18:00;7425;2353.5;5071.5;4733.206647;-0.066704792
22.03.2020 19:00;7870;2294.25;5575.75;4672.815593;-0.161939543
22.03.2020 20:00;7623;2354.25;5268.75;4343.978536;-0.175520088
